ST_Product_Name	PMS_Location	 EOT_Upside 
Trad / Ricoh	SB4SEC	0.009187469
Trad / Ricoh	SH7SEC	0.009187469
Trad / Ricoh	SH8SEC	0.009187469
Trad / Ricoh	SHACSZ	0.009187469
Trad / Ricoh	SHARP	0.009187469
Trad / Ricoh	SHARPB	0.009187469
Trad / Ricoh	SHBSEC	0.009187469
Trad / Ricoh	SHPSEC	0.009187469
Trad / Ricoh	SHRSEC	0.009187469
Trad / Ricoh	SOUTOP	0.009187469
Trad / Ricoh	SOUTOP	0.009187469
Trad / Ricoh	SPBSEC	0.009187469
Trad / Ricoh	SQ8SEC	0.009187469
Trad / Ricoh	SRPSEC	0.009187469
Trad / Ricoh	T5ASEC	0.009187469
Trad / Ricoh	T5CSEC	0.009187469
Trad / Ricoh	T5FSEC	0.009187469
Trad / Ricoh	T5TSEC	0.009187469
Trad / Ricoh	TA4SEC	0.009187469
Trad / Ricoh	TA8SEC	0.009187469
Trad / Ricoh	TACSEC	0.009187469
Trad / Ricoh	TADSEC	0.009187469
Trad / Ricoh	TC4SEC	0.009187469
Trad / Ricoh	TD4SEC	0.009187469
Trad / Ricoh	TDDSEC	0.009187469
Trad / Ricoh	TDRSEC	0.009187469
Trad / Ricoh	TDSEC	0.009187469
Trad / Ricoh	TDTSEC	0.009187469
Trad / Ricoh	TK8SEC	0.009187469
Trad / Ricoh	TR7SEC	0.009187469
Trad / Ricoh	TR8SEC	0.009187469
Trad / Ricoh	TRACSZ	0.009187469
Trad / Ricoh	TRAD	0.009187469
Trad / Ricoh	TRASEC	0.009187469
Trad / Ricoh	TRCSEC	0.009187469
Trad / Ricoh	TRDCSZ	0.009187469
Trad / Ricoh	TRDSEC	0.009187469
Trad / Ricoh	TRDTAC	0.009187469
Trad / Ricoh	TRRSEC	0.009187469
Trad / Ricoh	TRSEC	0.009187469
Trad / Ricoh	TRTSEC	0.009187469
Trad / Ricoh	TTCSEC	0.009187469
Trad / Ricoh	TTSEC	0.009187469
Trad / Ricoh	TW8SEC	0.009187469
Trad / Ricoh	UMGSEC	0.009187469
Trad / Ricoh	USAMXP	0.009187469
Trad / Ricoh	USASEC	0.009187469
Trad / Ricoh	USCSEC	0.009187469
Trad / Ricoh	USDELB	0.009187469
Trad / Ricoh	USDELC	0.009187469
Trad / Ricoh	USDSEC	0.009187469
Trad / Ricoh	USMTAC	0.009187469
Trad / Ricoh	USSEC	0.009187469
Trad / Ricoh	USSHRP	0.009187469
Trad / Ricoh	USTRAD	0.009187469
Trad / Ricoh	USTTAC	0.009187469
Trad / Ricoh	UTDSEC	0.009187469
Trad / Ricoh	UTRSEC	0.009187469
Trad / Ricoh	VEHICL	0.009187469
Trad / Ricoh	VNESEC	0.009187469
Trad / Ricoh	VSESEC	0.009187469
Trad / Ricoh	WILSEC	0.009187469
Trad / Ricoh	X5ESEC	0.009187469
Trad / Ricoh	XE4SEC	0.009187469
Trad / Ricoh	XERCSZ	0.009187469
Trad / Ricoh	XEROX	0.009187469
Trad / Ricoh	XERSEC	0.009187469
Trad / Ricoh	XR4SEC	0.009187469
Trad / Ricoh	XR7SEC	0.009187469
Trad / Ricoh	XR8SEC	0.009187469
Trad / Ricoh	XRSEC	0.009187469
Trad / Ricoh	XRXSEC	0.009187469
Trad / Ricoh	XTRAD	0.009187469
Trad / Ricoh	XTRSEC	0.009187469
Trad / Ricoh	XX8SEC	0.009187469
Trad / Ricoh	D52CSZ	0.009187469
Trad / Ricoh	K60CSZ	0.009187469
Trad / Ricoh	KO6CSZ	0.009187469
Trad / Ricoh	M63CSZ	0.009187469
Trad / Ricoh	S54CSZ	0.009187469
Trad / Ricoh	A63CSZ	0.009187469
Trad / Ricoh	S61CSZ	0.009187469
Trad / Ricoh	T50CSZ	0.009187469
Trad / Ricoh	A71CSZ	0.009187469
Trad / Ricoh	T51CSZ	0.009187469
Trad / Ricoh	A72CSZ	0.009187469
Trad / Ricoh	X50CSZ	0.009187469
Trad / Ricoh	A87CSZ	0.009187469
Trad / Ricoh	X60CSZ	0.009187469
Trad / Ricoh	S91CSZ	0.009187469
Trad / Ricoh	S92CSZ	0.009187469
Trad / Ricoh	T81CSZ	0.009187469
Trad / Ricoh	T91CSZ	0.009187469
Trad / Ricoh	SVDSEC	0.009187469
Trad / Ricoh	SA1SEC	0.009187469
Trad / Ricoh	RI1SEC	0.009187469
Trad / Ricoh	TR1SEC	0.009187469
Woodworking	CSWOOD	0.027264864
Woodworking	CSOSEC	0.027264864
YH Lease/Loan	BARLOW	0.008329649
YH Lease/Loan	BWFLCV	0.008329649
YH Lease/Loan	DDFSNI	0.008329649
YH Lease/Loan	DFSREC	0.008329649
YH Lease/Loan	DFSSYN	0.008329649
YH Lease/Loan	HYSSDP	0.008329649
YH Lease/Loan	HYSSYN	0.008329649
YH Lease/Loan	HYSTEC	0.008329649
YH Lease/Loan	HYSTER	0.008329649
YH Lease/Loan	YALE	0.008329649
YH Lease/Loan	YALEC	0.008329649
YH Lease/Loan	YALEPC	0.008329649
YH Lease/Loan	YALEPR	0.008329649
YH Lease/Loan	YALERT	0.008329649
YH Lease/Loan	YALHYS	0.008329649
YH Lease/Loan	YALSYN	0.008329649
YH Lease/Loan	YLEREC	0.008329649
YH Lease/Loan	YLEREG	0.008329649
YH Lease/Loan	BLWSYN	0.008329649
